,AHU_g,AHU_tin,AHU_tout,g_load,CP1_g,CP1_inv,CP1_pw,CP1_dp,CP1_ef,AHP1_g_ch,AHP1_tin_ch,AHP1_tout_ch,AHP1_COP,AHP1_pw,AHP1_pl,tdb
2018/8/24 0:45,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.34000033
2018/8/24 1:00,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.3822224
2018/8/24 1:15,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.4
2018/8/24 1:30,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.4
2018/8/24 1:45,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.40388873
2018/8/24 2:00,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.4122222
2018/8/24 2:15,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.4477778
2018/8/24 2:30,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.49111093
2018/8/24 2:45,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.50388873
2018/8/24 3:00,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.52388887
2018/8/24 3:15,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.55333367
2018/8/24 3:30,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.57833367
2018/8/24 3:45,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.59555573
2018/8/24 4:00,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.6
2018/8/24 4:15,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.6
2018/8/24 4:30,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.6
2018/8/24 4:45,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.6
2018/8/24 5:00,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.635
2018/8/24 5:15,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.68277793
2018/8/24 5:30,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.69555573
2018/8/24 5:45,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.7
2018/8/24 6:00,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.70388873
2018/8/24 6:15,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.743333
2018/8/24 6:30,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.79111093
2018/8/24 6:45,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.8
2018/8/24 7:00,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.8
2018/8/24 7:15,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.81166667
2018/8/24 7:30,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.8444446
2018/8/24 7:45,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.84333367
2018/8/24 8:00,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.80888907
2018/8/24 8:15,0,7.743398364,7.743398364,0,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.8
2018/8/24 8:30,0,7.650473569,7.650473569,0,0.061472719,0,0,12.46949018,0.375938087,0,7.743398364,7.743398364,0,0,0,27.82333333
2018/8/24 8:45,0,7.743398364,7.743398364,0.037387,0.061472719,0,0,12.46949018,0.375938087,0,7.650473569,7.650473569,0,0,0,27.87333333
2018/8/24 9:00,0.069927083,7,14.62381001,0.084028,0.069778354,0.265008352,0.041215671,12.70108361,0.359368473,0.069778354,14.00033605,7,3.911147265,9.087187681,0.463000168,28.04
2018/8/24 9:15,0.080463542,7,17.12540238,0.088516333,0.080496809,0.282502095,0.052448345,13.04865478,0.334081125,0.080496809,17.21815394,7,3.495904673,16.39897468,0.764143433,28.29333333
2018/8/24 9:30,0.085276042,7,15.98815413,0.088504667,0.085238184,0.290748592,0.058361443,13.23007861,0.322093277,0.085238184,16.02523809,7,3.595973048,14.92413818,0.715509265,28.57888873
2018/8/24 9:45,0.087208333,7,15.65379887,0.088360333,0.08714688,0.294143142,0.06092907,13.30681571,0.317217609,0.08714688,15.66898222,7,3.633333389,14.50634287,0.702750323,28.74444427
2018/8/24 10:00,0.0875,7,15.48862824,0.088195333,0.088183121,0.295133219,0.06200917,13.20339832,0.312942066,0.088183121,15.49905765,7,3.636645679,14.3780714,0.69717736,28.7
2018/8/24 10:15,0.087864583,7,15.09038592,0.088129,0.08814648,0.294975896,0.061920286,13.18658423,0.312862084,0.08814648,15.13167847,7,3.66842484,13.63436818,0.66680119,28.56777793
2018/8/24 10:30,0.088046875,7,14.67963191,0.088042,0.088054446,0.295023552,0.061878701,13.21865925,0.313506296,0.088054446,14.69234654,7,3.732863142,12.66037005,0.630088992,28.61888907
2018/8/24 10:45,0.088046875,7,14.4583403,0.087981667,0.087986683,0.294980231,0.061816309,13.22907071,0.313828199,0.087986683,14.47706266,7,3.807675078,12.05539489,0.61198447,29.0055554
2018/8/24 11:00,0.088046875,7,14.25464572,0.088009,0.08796665,0.295016321,0.061818102,13.24033366,0.314014759,0.08796665,14.26251556,7,3.843116423,11.597591,0.594287498,29.05111093
2018/8/24 11:15,0.088046875,7,14.15042701,0.088011,0.087979698,0.295079291,0.061852704,13.24747899,0.314055034,0.087979698,14.15726869,7,3.862484857,11.37440371,0.585762192,29.0905554
2018/8/24 11:30,0.088046875,7,14.23726369,0.087967,0.087951062,0.295108893,0.061846211,13.25989651,0.314280084,0.087951062,14.21885897,7,3.911502722,11.32412823,0.590609246,29.58444427
2018/8/24 11:45,0.087682292,7,14.29140807,0.087963,0.088281669,0.294980034,0.062011785,13.15193258,0.312055103,0.088281669,14.30543431,7,3.910245991,11.50670062,0.59992951,29.71333333
2018/8/24 12:00,0.0875,7,14.14728471,0.088027667,0.088448112,0.294336354,0.06185725,13.00081447,0.309825056,0.088448112,14.14877094,7,3.895056481,11.32544159,0.588181659,29.40666667
2018/8/24 12:15,0.0875,7,14.1197294,0.088032333,0.088473029,0.293680726,0.061606394,12.88486144,0.308399002,0.088473029,14.12322353,7,3.918631212,11.22072444,0.586244847,29.58
2018/8/24 12:30,0.0875,7,14.32287426,0.087885333,0.0883811,0.292947391,0.061247067,12.78683798,0.307529103,0.0883811,14.29205742,7,3.929586569,11.44357571,0.599508939,29.87277793
2018/8/24 12:45,0.0875,7,14.43814732,0.087820667,0.088187616,0.292227051,0.060826374,12.71779838,0.307309724,0.088187616,14.45606211,7,3.552589526,13.18267092,0.611660191,29.95833367
2018/8/24 13:00,0.0875,7,14.35303942,0.087862,0.088161359,0.291749102,0.060616822,12.64543082,0.30652593,0.088161359,14.34281526,7,2.852209224,15.8348557,0.602188167,30.09555573
2018/8/24 13:15,0.0875,7,14.14599618,0.087797333,0.088108222,0.291261298,0.060386057,12.57857989,0.305886325,0.088108222,14.18609725,7,3.519490662,12.93712523,0.588984754,29.96
2018/8/24 13:30,0.0875,7,13.8082848,0.087778667,0.088034846,0.290812135,0.060157811,12.52351341,0.305448076,0.088034846,13.80945502,7,3.985575344,10.49362476,0.557645874,29.71833333
2018/8/24 13:45,0.0875,7,13.86568952,0.087793,0.088021144,0.290443705,0.06000237,12.46629579,0.304792732,0.088021144,13.85991446,7,3.770686668,11.3606698,0.56169066,29.84666667
2018/8/24 14:00,0.0875,7,13.91617627,0.087761667,0.087998804,0.290083517,0.05984485,12.41276439,0.30420556,0.087998804,13.91549806,7,2.912698499,14.57655326,0.566098173,30.205
2018/8/24 14:15,0.0875,7,13.89665665,0.087704667,0.087936796,0.289709217,0.059655459,12.36732318,0.303839982,0.087936796,13.89955354,7,2.931451145,14.43973636,0.56439529,30.36
2018/8/24 14:30,0.0875,7,13.88724502,0.08767,0.087858065,0.289374581,0.059470824,12.33282107,0.303660886,0.087858065,13.88537507,7,2.945012682,14.33078425,0.562730767,30.46611127
2018/8/24 14:45,0.0875,7,13.8704507,0.087726,0.087844439,0.289134427,0.059367442,12.29692696,0.303257233,0.087844439,13.87491665,7,2.943656028,14.31335819,0.561788724,30.44055573
2018/8/24 15:00,0.0875,7,13.84839771,0.087764333,0.087913395,0.28895481,0.059343739,12.24948828,0.302445195,0.087913395,13.8463941,7,2.930855603,14.32754919,0.559897543,30.29388873
2018/8/24 15:15,0.0875,7,13.86845525,0.087686,0.087894304,0.28866618,0.059218165,12.20713209,0.301973061,0.087894304,13.86828077,7,2.915277644,14.44702042,0.561565354,30.16888887
2018/8/24 15:30,0.0875,7,13.84452481,0.087672,0.087822018,0.288368819,0.059053433,12.17724293,0.301825507,0.087822018,13.84772391,7,3.708629963,11.5466518,0.559424199,29.91888907
2018/8/24 15:45,0.0875,7,13.81609469,0.087657,0.087813145,0.288151678,0.05896307,12.14401186,0.30143271,0.087813145,13.81645717,7,3.979834154,10.49306016,0.556813536,29.65666667
2018/8/24 16:00,0.0875,7,13.83282054,0.087664333,0.08776398,0.287923753,0.058841391,12.11952772,0.301278241,0.08776398,13.83044693,7,3.968113671,10.5397283,0.557643996,29.5694446
2018/8/24 16:15,0.0875,7,13.86875571,0.087654667,0.087798912,0.287772737,0.058806634,12.08575545,0.300735968,0.087798912,13.86651776,7,3.96596182,10.60535306,0.560811765,29.59944447
2018/8/24 16:30,0.0875,7,13.84829937,0.087549333,0.087689098,0.287507339,0.058629661,12.07097106,0.300897983,0.087689098,13.85324231,7,3.958794065,10.59073728,0.559028178,29.51111093
2018/8/24 16:45,0.0875,7,13.82783174,0.087557667,0.08762976,0.287348512,0.058528228,12.06046908,0.300953364,0.08762976,13.82510651,7,3.945065414,10.57685541,0.556355649,29.35333333
2018/8/24 17:00,0.0875,7,13.84754657,0.087618,0.087636649,0.287276402,0.058505088,12.04691433,0.300757655,0.087636649,13.84822741,7,3.929893337,10.65445531,0.558284303,29.25333333
2018/8/24 17:15,0.0875,7,13.85385414,0.087571,0.087677805,0.2872095,0.058507189,12.02530824,0.300348501,0.087677805,13.85204727,7,3.916690401,10.7013784,0.558857934,29.1494446
2018/8/24 17:30,0.0875,7,13.86717072,0.087351,0.087493686,0.286962715,0.058287854,12.0328775,0.301035207,0.087493686,13.86740009,7,3.903850609,10.73801033,0.558934187,29.04111113
2018/8/24 17:45,0.077875,7,11.13923542,0.049935667,0.078088582,0.269763619,0.047140831,11.58128063,0.324683244,0.078088582,11.51851508,7,4.163441684,6.229562712,0.340486592,28.85111093
2018/8/24 18:00,0,7.548451486,7.548451486,0.003885333,0.062142568,0,0,10.83903011,0.362896483,0,7.626801698,7.626801698,0,0,0,28.3694446
2018/8/24 18:15,0,7.626801698,7.626801698,0,0.062142568,0,0,10.83903011,0.362896483,0,7.548451486,7.548451486,0,0,0,27.79333367
2018/8/24 18:30,0,7.548451486,7.548451486,0,0.062142568,0,0,10.83903011,0.362896483,0,7.626801698,7.626801698,0,0,0,27.39555573
2018/8/24 18:45,0,7.626801698,7.626801698,0,0.062142568,0,0,10.83903011,0.362896483,0,7.548451486,7.548451486,0,0,0,27.06388873
2018/8/24 19:00,0,7.548451486,7.548451486,0,0.062142568,0,0,10.83903011,0.362896483,0,7.626801698,7.626801698,0,0,0,26.81111093
2018/8/24 19:15,0,7.626801698,7.626801698,0,0.062142568,0,0,10.83903011,0.362896483,0,7.548451486,7.548451486,0,0,0,26.66888873
2018/8/24 19:30,0,7.548451486,7.548451486,0,0.062142568,0,0,10.83903011,0.362896483,0,7.626801698,7.626801698,0,0,0,26.62166633
2018/8/24 19:45,0,7.626801698,7.626801698,0,0.062142568,0,0,10.83903011,0.362896483,0,7.548451486,7.548451486,0,0,0,26.58888887
2018/8/24 20:00,0,7.548451486,7.548451486,0,0.062142568,0,0,10.83903011,0.362896483,0,7.626801698,7.626801698,0,0,0,26.566667
2018/8/24 20:15,0,7.626801698,7.626801698,0,0.062142568,0,0,10.83903011,0.362896483,0,7.548451486,7.548451486,0,0,0,26.57444447
2018/8/24 20:30,0,7.548451486,7.548451486,0,0.062142568,0,0,10.83903011,0.362896483,0,7.626801698,7.626801698,0,0,0,26.59111093
2018/8/24 20:45,0,7.626801698,7.626801698,0,0.062142568,0,0,10.83903011,0.362896483,0,7.548451486,7.548451486,0,0,0,26.6155554
2018/8/24 21:00,0,7.548451486,7.548451486,0,0.062142568,0,0,10.83903011,0.362896483,0,7.626801698,7.626801698,0,0,0,26.66055553
2018/8/24 21:15,0,7.626801698,7.626801698,0,0.062142568,0,0,10.83903011,0.362896483,0,7.548451486,7.548451486,0,0,0,26.7422224
2018/8/24 21:30,0,7.548451486,7.548451486,0,0.062142568,0,0,10.83903011,0.362896483,0,7.626801698,7.626801698,0,0,0,26.8
2018/8/24 21:45,0,7.626801698,7.626801698,0,0.062142568,0,0,10.83903011,0.362896483,0,7.548451486,7.548451486,0,0,0,26.84277793
2018/8/24 22:00,0,7.548451486,7.548451486,0,0.062142568,0,0,10.83903011,0.362896483,0,7.626801698,7.626801698,0,0,0,26.8877778
2018/8/24 22:15,0,7.626801698,7.626801698,0,0.062142568,0,0,10.83903011,0.362896483,0,7.548451486,7.548451486,0,0,0,26.89499967
2018/8/24 22:30,0,7.548451486,7.548451486,0,0.062142568,0,0,10.83903011,0.362896483,0,7.626801698,7.626801698,0,0,0,26.93555553
2018/8/24 22:45,0,7.626801698,7.626801698,0,0.062142568,0,0,10.83903011,0.362896483,0,7.548451486,7.548451486,0,0,0,26.9822224
2018/8/24 23:00,0,7.548451486,7.548451486,0,0.062142568,0,0,10.83903011,0.362896483,0,7.626801698,7.626801698,0,0,0,27.035
2018/8/24 23:15,0,7.626801698,7.626801698,0,0.062142568,0,0,10.83903011,0.362896483,0,7.548451486,7.548451486,0,0,0,27.08666667
2018/8/24 23:30,0,7.548451486,7.548451486,0,0.062142568,0,0,10.83903011,0.362896483,0,7.626801698,7.626801698,0,0,0,27.11166667
2018/8/24 23:45,0,7.626801698,7.626801698,0,0.062142568,0,0,10.83903011,0.362896483,0,7.548451486,7.548451486,0,0,0,27.195
2018/8/25 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
