,AHU_g,AHU_tin,AHU_tout,CP1_g_sv,CP1_g,CP1_inv,CP1_pw,RR1_g,RR1_tin_ch,RR1_tout_ch,RR1_COP,RR1_pw,RR1_lf,t_da
2019-07-09 13:15:00,0.107421875,7.0,14.705775242598065,0.11867166666666668,0.11760304119442494,0.4095850020002642,0.8111902017342297,0.11760304119442494,13.553035016833181,7.0,4.544293071215643,11.831567751232608,0.7168910036642995,18.808
2019-07-09 13:30:00,0.107421875,7.0,14.618704019468103,0.11730888906,0.11728423854687463,0.40958557115715627,0.8093809619589217,0.11728423854687463,13.45763304888177,7.0,4.5610769620815015,11.584877086362395,0.7045363921571272,18.850666666666662
2019-07-09 13:45:00,0.107421875,7.0,14.607176484384956,0.11736388942666667,0.11713944966492669,0.40961127179151524,0.8086085891645577,0.11713944966492669,13.45990434710953,7.0,4.574520719928407,11.540778140651073,0.7039192633815817,18.759333333333334
2019-07-09 14:00:00,0.10579427083333333,7.0,14.697416064756826,0.11627000021999997,0.11893002880157466,0.40956151536298063,0.819546495381089,0.11893002880157466,13.500056212191131,7.0,4.540742571691096,11.878078327803234,0.718969671059581,18.807999999999996
2019-07-09 14:15:00,0.10546875,7.0,14.764490492374899,0.11611722202666666,0.1193305875957522,0.4094285317231619,0.8217571570704568,0.1193305875957522,13.605678982530483,7.0,4.540553977935052,12.107191420594287,0.7329163056343767,18.62
2019-07-09 14:30:00,0.103515625,7.0,14.8033065238476,0.11402111145333334,0.12184832021870941,0.4091923072752303,0.8366214848609932,0.12184832021870941,13.605764108831703,7.0,4.533737428351098,12.385924724382505,0.748609687156354,18.46
2019-07-09 14:45:00,0.1025390625,7.0,14.810971267352574,0.11287222261333334,0.12280527955595381,0.40874083403503725,0.8415565805424235,0.12280527955595381,13.619726125898293,7.0,4.500184707501881,12.603208624481569,0.7562198502751846,18.609333333333336
2019-07-09 15:00:00,0.10384114583333333,7.0,14.837343105385456,0.11547555572666666,0.1212285169798975,0.40834407796840977,0.8314164515697786,0.1212285169798975,13.658466549239987,7.0,4.489037023423261,12.550353030782833,0.7509345134413508,18.766000000000002
2019-07-09 15:15:00,0.10709635416666667,7.0,14.770232814194939,0.11938666703333332,0.1171728824999076,0.4082567447540172,0.8066135797882733,0.1171728824999076,13.584172749735579,7.0,4.572102714327135,11.772907082385384,0.7176276508633848,18.591333333333335
2019-07-09 15:30:00,0.107421875,7.0,14.820834731096818,0.12199000036666667,0.11686871859671476,0.4084326241561603,0.8050104460562848,0.11686871859671476,13.637329215094265,7.0,4.602279567520577,11.758947224959254,0.7215776153244708,18.312
2019-07-09 15:45:00,0.107421875,7.0,14.870940586592504,0.12455055558000003,0.11704475908467658,0.40870234046517157,0.8064759750486689,0.11704475908467658,13.671873216489825,7.0,4.602185685241456,11.838401828187967,0.7264278741027609,18.246666666666666
2019-07-09 16:00:00,0.107421875,7.0,14.767014902833306,0.12547333348,0.11730730763497545,0.4091050195108808,0.8086676785880181,0.11730730763497545,13.61042679178433,7.0,4.603117911193443,11.75363968714862,0.721344025784087,18.309333333333335
2019-07-09 16:15:00,0.107421875,7.0,14.528582044382642,0.12228333355333335,0.11750458889857456,0.4094079199779212,0.8103191763496956,0.11750458889857456,13.394000649423212,7.0,4.6467751979475365,11.280432071590011,0.6989056526841654,18.291999999999998
2019-07-09 16:30:00,0.107421875,7.0,14.501968093632309,0.1204316663,0.11761533942106381,0.4095780951731777,0.8112481931164321,0.11761533942106381,13.364651036054267,7.0,4.654580473116928,11.220352720073931,0.6963542004494511,18.269333333333336
