,G_Ld,Q_Ld,1071019,1071005,1071006
2019/7/5 0:15,0.151583333,4.11174035,7,20.27,81.8
2019/7/5 0:30,0.151083333,4.1361238,7,20.15,83
2019/7/5 0:45,0.148666667,4.10108,7,20.07,83.4
2019/7/5 1:00,0.148166667,4.0934894,7,19.63,83.1
2019/7/5 1:15,0.147333333,4.06429905,7,19.39,84
2019/7/5 1:30,0.146583333,4.1908732,7,19.44,84.3
2019/7/5 1:45,0.13625,4.1007626,7,19.24,85.1
2019/7/5 2:00,0.135833333,3.90627055,7,19.29,84.7
2019/7/5 2:15,0.139,3.9682443,7,19.45,83.7
2019/7/5 2:30,0.133916667,3.93523765,7,19.57,82.2
2019/7/5 2:45,0.141833333,3.9600746,7,19.63,80.9
2019/7/5 3:00,0.14275,4.08127675,7,19.6,80.4
2019/7/5 3:15,0.128083334,3.83352135,7,19.54,80.3
2019/7/5 3:30,0.1305,3.74197005,7,19.65,79.4
2019/7/5 3:45,0.13525,3.87817205,7,19.68,77.4
2019/7/5 4:00,0.1365,3.91972855,7,19.66,78
2019/7/5 4:15,0.128,3.8792499,7,19.59,79.3
2019/7/5 4:30,0.136,3.8598269,7,19.53,80.2
2019/7/5 4:45,0.138333333,3.96658385,7,19.51,80.3
2019/7/5 5:00,0.132916667,3.8835964,7,19.48,80.7
2019/7/5 5:15,0.13275,3.8231575,7,19.55,80.9
2019/7/5 5:30,0.14275,3.991644,7,19.61,80.3
2019/7/5 5:45,0.136833333,3.9808511,7,19.82,76.6
2019/7/5 6:00,0.125416667,3.7432084,7,20,75.3
2019/7/5 6:15,0.134916667,3.84037595,7,20.18,75.6
2019/7/5 6:30,0.136333334,3.94918405,7,20.11,75.8
2019/7/5 6:45,0.12875,3.880422,7,20.09,76.2
2019/7/5 7:00,0.134416667,3.871157,7,20.4,74.1
2019/7/5 7:15,0.143416667,4.0523096,7,20.59,73.2
2019/7/5 7:30,0.1325,3.99899045,7,20.9,72.4
2019/7/5 7:45,0.131333333,3.76586515,7,21.21,71
2019/7/5 8:00,0.145916667,4.02521925,7,21.5,69.9
2019/7/5 8:15,0.134583333,4.02243205,7,21.79,68.3
2019/7/5 8:30,0.140583333,3.9781372,7,22.1,67
2019/7/5 8:45,0.145583333,4.1622828,7,22.38,65.7
2019/7/5 9:00,0.1375,4.12687275,7,22.51,66.2
2019/7/5 9:15,0.137916667,3.9546363,7,22.55,65.9
2019/7/5 9:30,0.15,4.175535,7,22.96,64.6
2019/7/5 9:45,0.142583333,4.16603975,7,22.9,64.7
2019/7/5 10:00,0.146083334,4.10319745,7,23.38,62.4
2019/7/5 10:15,0.155,4.3276961,7,23.39,63.3
2019/7/5 10:30,0.150833333,4.34395175,7,23.34,65.1
2019/7/5 10:45,0.142833333,4.18530235,7,23.2,66.3
2019/7/5 11:00,0.1495,4.14284235,7,23.32,64.9
2019/7/5 11:15,0.1575,4.483206,7,23.92,62.9
2019/7/5 11:30,0.143583333,4.345518,7,24.57,60.3
2019/7/5 11:45,0.146833334,4.2533388,7,24.29,62.1
2019/7/5 12:00,0.158416667,4.45624815,7,24.28,62.3
2019/7/5 12:15,0.155416667,4.4954675,7,24.35,62.3
2019/7/5 12:30,0.147666667,4.2218461,7,24.32,63.5
2019/7/5 12:45,0.153,4.2334274,7,24.32,62.9
2019/7/5 13:00,0.158916667,4.4570086,7,24.06,64.1
2019/7/5 13:15,0.153166667,4.46244345,7,23.89,65.3
2019/7/5 13:30,0.14675,4.26935375,7,23.55,66.1
2019/7/5 13:45,0.152083334,4.23989475,7,23.51,65.3
2019/7/5 14:00,0.158416667,4.5291927,7,23.57,64.7
2019/7/5 14:15,0.155,4.4963919,7,23.51,64.4
2019/7/5 14:30,0.16325,4.56487485,7,24.01,64.1
2019/7/5 14:45,0.154333334,4.4447506,7,23.97,64.6
2019/7/5 15:00,0.153583334,4.3202869,7,23.57,66.8
2019/7/5 15:15,0.166833333,4.60222095,7,23.24,68
2019/7/5 15:30,0.155666667,4.476634,7,23.32,67.3
2019/7/5 15:45,0.158166667,4.3565237,7,23.22,67.7
2019/7/5 16:00,0.157833333,4.47287355,7,22.86,69.5
2019/7/5 16:15,0.148416667,4.330267,7,22.62,69.9
2019/7/5 16:30,0.151333334,4.1239635,7,22.6,70.2
2019/7/5 16:45,0.155583333,4.31141955,7,22.6,70.1
2019/7/5 17:00,0.153083333,4.37671065,7,22.45,69.9
2019/7/5 17:15,0.150333333,4.3547237,7,22.48,70.8
2019/7/5 17:30,0.154166667,4.35605625,7,22.34,72.8
2019/7/5 17:45,0.153333333,4.3132544,7,22.23,72.4
2019/7/5 18:00,0.145416667,4.2244763,7,22.04,71.9
2019/7/5 18:15,0.146416667,4.1064311,7,21.89,71.8
2019/7/5 18:30,0.165416667,4.5077464,7,21.73,76.5
2019/7/5 18:45,0.161916667,4.52759155,7,21.41,78.8
2019/7/5 19:00,0.148333334,4.2657433,7,21.21,79.4
2019/7/5 19:15,0.157333334,4.25453875,7,21.11,80.2
2019/7/5 19:30,0.159083333,4.38177225,7,20.97,80.5
2019/7/5 19:45,0.159083333,4.3950907,7,20.91,80.4
2019/7/5 20:00,0.153833333,4.29512205,7,20.9,79.9
2019/7/5 20:15,0.1565,4.28441285,7,20.89,80.3
2019/7/5 20:30,0.162166667,4.39881625,7,20.77,81.1
2019/7/5 20:45,0.16075,4.4276787,7,20.74,80.6
2019/7/5 21:00,0.16025,4.44073905,7,20.75,81
2019/7/5 21:15,0.1655,4.4615225,7,20.77,82.1
2019/7/5 21:30,0.16675,4.5301206,7,20.59,83.2
2019/7/5 21:45,0.158416667,4.42972285,7,20.35,84.1
2019/7/5 22:00,0.151,4.20969275,7,20.18,84.4
2019/7/5 22:15,0.163333334,4.30055685,7,20.22,84.2
2019/7/5 22:30,0.166916667,4.45080285,7,20.28,84.1
2019/7/5 22:45,0.159166667,4.4040557,7,20.31,83.9
2019/7/5 23:00,0.150416667,4.2186159,7,20.36,83.8
2019/7/5 23:15,0.156416667,4.2362983,7,20.25,84.6
2019/7/5 23:30,0.1605,4.31329625,7,20.36,84.1
2019/7/5 23:45,0.147583334,4.1700409,7,20.4,83.5
2019/7/6 0:00,0.151916667,4.08262675,7,20.32,83.7
2019/7/6 0:15,0.162916667,4.3305042,7,20.37,83.9
2019/7/6 0:30,0.153416667,4.3284426,7,20.36,83.4
2019/7/6 0:45,0.15,4.150419,7,20.33,83.6
2019/7/6 1:00,0.155166667,4.21543455,7,20.29,83.9
2019/7/6 1:15,0.159166667,4.3241031,7,20.27,84.2
2019/7/6 1:30,0.160083333,4.3557074,7,20.23,84.6
2019/7/6 1:45,0.154,4.34490055,7,20.17,85.1
2019/7/6 2:00,0.154083333,4.1602038,7,20.04,85.2
2019/7/6 2:15,0.157833333,4.27466645,7,19.79,86
2019/7/6 2:30,0.1555,4.37420255,7,19.7,86.5
2019/7/6 2:45,0.154666667,4.2730688,7,19.42,87.3
2019/7/6 3:00,0.158083334,4.3211415,7,19.29,87.6
2019/7/6 3:15,0.151416667,4.30370685,7,19.32,87.7
2019/7/6 3:30,0.145833333,4.1389075,7,19.18,88.8
2019/7/6 3:45,0.150416667,4.1430586,7,19.03,89.1
2019/7/6 4:00,0.14425,4.2086986,7,18.89,89.5
2019/7/6 4:15,0.146083334,4.12765765,7,18.87,88.7
2019/7/6 4:30,0.147583334,4.18239655,7,18.89,87.7
2019/7/6 4:45,0.146916667,4.24345285,7,18.87,87.8
2019/7/6 5:00,0.141083333,4.19898705,7,18.85,88
2019/7/6 5:15,0.14025,4.06850945,7,18.86,87.5
2019/7/6 5:30,0.146833334,4.14884925,7,18.84,87.5
2019/7/6 5:45,0.147833333,4.2389878,7,18.87,87.8
2019/7/6 6:00,0.138416667,4.10223815,7,18.98,87.3
2019/7/6 6:15,0.141,3.98992775,7,19.18,86
2019/7/6 6:30,0.146083334,4.1888081,7,19.19,85.5
2019/7/6 6:45,0.142833333,4.25705035,7,19.18,86.1
2019/7/6 7:00,0.142916667,4.18774415,7,18.96,88.4
2019/7/6 7:15,0.155166667,4.24141565,7,18.75,92.3
2019/7/6 7:30,0.144,4.2074323,7,18.67,93.5
2019/7/6 7:45,0.144083333,4.05305265,7,18.72,93.6
2019/7/6 8:00,0.155916667,4.22275655,7,18.9,92.7
2019/7/6 8:15,0.150166667,4.21160435,7,18.99,91.4
2019/7/6 8:30,0.145583333,4.10134165,7,18.93,91.7
2019/7/6 8:45,0.159583334,4.35546325,7,19.13,91.3
2019/7/6 9:00,0.151166667,4.35987945,7,19.66,86.6
2019/7/6 9:15,0.143916667,4.13270525,7,20.27,83
2019/7/6 9:30,0.148416667,4.14388535,7,20.19,81.7
2019/7/6 9:45,0.150166667,4.24932025,7,20.38,80.4
2019/7/6 10:00,0.15375,4.382899,7,20.56,79.6
2019/7/6 10:15,0.142833333,4.3347774,7,20.37,80.2
2019/7/6 10:30,0.142083333,4.2049591,7,20.57,79
2019/7/6 10:45,0.149083334,4.39340235,7,20.81,78.4
2019/7/6 11:00,0.140583333,4.3606504,7,20.78,77.1
2019/7/6 11:15,0.145416667,4.28534775,7,20.7,76.8
2019/7/6 11:30,0.151166667,4.3851908,7,20.29,78.6
2019/7/6 11:45,0.138583334,4.27540945,7,20.15,79.2
2019/7/6 12:00,0.141666667,4.17483735,7,20.26,78.9
2019/7/6 12:15,0.143166667,4.26698515,7,20.18,80.1
2019/7/6 12:30,0.143416667,4.2384157,7,20.08,80.8
2019/7/6 12:45,0.148583333,4.31647065,7,20.24,79.7
2019/7/6 13:00,0.146333333,4.4042441,7,19.94,81.1
2019/7/6 13:15,0.13525,4.14992715,7,19.76,81.8
2019/7/6 13:30,0.147916667,4.1794594,7,19.65,83.2
2019/7/6 13:45,0.146583333,4.3013208,7,19.33,87.3
2019/7/6 14:00,0.144916667,4.3252089,7,19.04,89.7
2019/7/6 14:15,0.140333333,4.1414191,7,19.12,87.6
2019/7/6 14:30,0.140333333,4.07092685,7,19.22,86.4
2019/7/6 14:45,0.138333333,4.11134965,7,19.03,87
2019/7/6 15:00,0.138666667,4.185107,7,18.94,88
2019/7/6 15:15,0.132083333,4.13016925,7,18.79,88.2
2019/7/6 15:30,0.142083333,4.11574495,7,18.81,87.2
2019/7/6 15:45,0.140916667,4.17633035,7,19.21,84.4
2019/7/6 16:00,0.136666667,4.14190745,7,19.65,81.6
2019/7/6 16:15,0.137666667,4.06848505,7,19.53,82.2
2019/7/6 16:30,0.13875,4.10630905,7,19.27,83.6
2019/7/6 16:45,0.135833333,4.17919775,7,19.1,84.2
2019/7/6 17:00,0.133666667,4.0677734,7,19.29,82.7
2019/7/6 17:15,0.1315,3.9578002,7,19.31,82.1
2019/7/6 17:30,0.134,3.98816965,7,19.28,81.4
2019/7/6 17:45,0.12625,3.97947325,7,19.17,82.4
2019/7/6 18:00,0.127666667,3.8691477,7,19.22,82.4
2019/7/6 18:15,0.132333333,3.9718024,7,19.3,82
2019/7/6 18:30,0.130333334,4.02634595,7,19.35,80.6
2019/7/6 18:45,0.125416667,3.81145765,7,19.32,79.7
2019/7/6 19:00,0.129583334,3.82417265,7,19.12,80.1
2019/7/6 19:15,0.12975,3.9105612,7,19,80.5
2019/7/6 19:30,0.123083333,3.87965805,7,18.9,81.1
2019/7/6 19:45,0.124833333,3.7571513,7,18.81,81.7
2019/7/6 20:00,0.130333334,3.82993885,7,18.69,82.3
2019/7/6 20:15,0.12075,3.77578245,7,18.43,83.8
2019/7/6 20:30,0.120333333,3.6166761,7,18.3,85
2019/7/6 20:45,0.128,3.8095949,7,18.26,85.6
2019/7/6 21:00,0.123,3.82039475,7,18.25,85.4
2019/7/6 21:15,0.127416667,3.73889685,7,18.25,85.5
2019/7/6 21:30,0.128916667,3.81529135,7,17.81,88.6
2019/7/6 21:45,0.1225,3.76896975,7,17.58,90.8
2019/7/6 22:00,0.121166667,3.60621805,7,17.64,92.2
2019/7/6 22:15,0.11975,3.61418195,7,17.71,90.9
2019/7/6 22:30,0.121583333,3.5982612,7,17.72,88.8
2019/7/6 22:45,0.12425,3.67718125,7,17.88,87.4
2019/7/6 23:00,0.118333334,3.6407735,7,17.95,86.1
2019/7/6 23:15,0.119,3.5516954,7,17.97,86.1
2019/7/6 23:30,0.118666667,3.59142055,7,17.85,86.9
2019/7/6 23:45,0.11675,3.6360433,7,17.56,88.1
2019/7/7 0:00,0.123416667,3.68351605,7,17.37,90.2
2019/7/7 0:15,0.1205,3.68725905,7,17.17,91.6
2019/7/7 0:30,0.11475,3.4824904,7,17.02,92.4
2019/7/7 0:45,0.118166667,3.5268236,7,16.94,92.8
2019/7/7 1:00,0.113166667,3.5291817,7,16.92,92.7
2019/7/7 1:15,0.115583333,3.52229575,7,16.95,91.9
2019/7/7 1:30,0.116166667,3.52062135,7,16.9,91.5
2019/7/7 1:45,0.1115,3.47253815,7,16.94,91
2019/7/7 2:00,0.109583333,3.33945125,7,16.9,91
2019/7/7 2:15,0.11075,3.36573235,7,16.89,91.4
2019/7/7 2:30,0.11025,3.3505372,7,17.02,90.6
2019/7/7 2:45,0.11425,3.50557615,7,16.91,91.1
2019/7/7 3:00,0.120416667,3.6897497,7,16.79,92
2019/7/7 3:15,0.111666667,3.4637057,7,16.84,91.8
2019/7/7 3:30,0.11025,3.3505372,7,16.98,90.3
2019/7/7 3:45,0.110083334,3.37312065,7,17.19,88.7
2019/7/7 4:00,0.107666667,3.3666742,7,17.25,87.3
2019/7/7 4:15,0.111166667,3.42027595,7,17.3,86.9
2019/7/7 4:30,0.111416667,3.50259015,7,17.33,86.4
2019/7/7 4:45,0.112,3.45998015,7,17.35,86.9
2019/7/7 5:00,0.111916667,3.4199271,7,17.38,86.6
2019/7/7 5:15,0.108666667,3.42068755,7,17.41,86.8
2019/7/7 5:30,0.11075,3.40282035,7,17.4,86.5
2019/7/7 5:45,0.11225,3.48649845,7,17.52,85.3
2019/7/7 6:00,0.112083333,3.4484791,7,17.79,83.8
2019/7/7 6:15,0.10975,3.3720951,7,17.95,82.4
2019/7/7 6:30,0.108083333,3.3570813,7,18.03,80.8
2019/7/7 6:45,0.108083333,3.3299351,7,18.32,79.2
2019/7/7 7:00,0.108583334,3.35443015,7,18.46,78.5
2019/7/7 7:15,0.107916667,3.3519046,7,18.31,79.4
2019/7/7 7:30,0.115,3.4756358,7,18.34,80.2
2019/7/7 7:45,0.106833333,3.407697,7,18.45,78.6
2019/7/7 8:00,0.106833333,3.300368,7,18.73,76.7
2019/7/7 8:15,0.1115,3.4632034,7,18.79,76.5
2019/7/7 8:30,0.11325,3.498596,7,19.21,75.1
2019/7/7 8:45,0.11275,3.47842995,7,19.59,74.2
2019/7/7 9:00,0.11225,3.4066191,7,19.12,74.8
2019/7/7 9:15,0.104,3.2520197,7,18.73,76.7
2019/7/7 9:30,0.109,3.3216747,7,18.88,76.5
2019/7/7 9:45,0.109166667,3.4592755,7,19.03,74.8
2019/7/7 10:00,0.112666667,3.49000775,7,19.11,74.7
2019/7/7 10:15,0.111916667,3.5323631,7,19.45,74
2019/7/7 10:30,0.108,3.3725765,7,19.97,71.5
2019/7/7 10:45,0.109833333,3.3332769,7,20.07,71
2019/7/7 11:00,0.111666667,3.48240315,7,20.27,70.3
2019/7/7 11:15,0.1105,3.53853045,7,20.03,70.8
2019/7/7 11:30,0.113,3.5003332,7,19.83,72.4
2019/7/7 11:45,0.115166667,3.5770905,7,19.82,72.4
2019/7/7 12:00,0.1075,3.3839624,7,19.91,72.3
2019/7/7 12:15,0.11175,3.49903555,7,19.73,72.8
2019/7/7 12:30,0.11075,3.5465362,7,19.87,71.9
2019/7/7 12:45,0.111333333,3.37879965,7,19.67,72.2
2019/7/7 13:00,0.115416667,3.54137345,7,19.87,72.4
2019/7/7 13:15,0.11075,3.58362415,7,20.05,72.1
2019/7/7 13:30,0.112916667,3.526112,7,19.96,73.1
2019/7/7 13:45,0.111083333,3.5293108,7,20,73.2
2019/7/7 14:00,0.11125,3.4833799,7,20.06,72.5
2019/7/7 14:15,0.115083333,3.5022413,7,20.19,70.2
2019/7/7 14:30,0.108333333,3.40565985,7,19.94,71.9
2019/7/7 14:45,0.109583333,3.37614855,7,19.42,75.5
2019/7/7 15:00,0.112583333,3.48742635,7,19.34,75.2
2019/7/7 15:15,0.109,3.4904961,7,19.54,73.9
2019/7/7 15:30,0.109083333,3.39270765,7,19.67,72.3
2019/7/7 15:45,0.115333334,3.51467725,7,19.41,73.2
2019/7/7 16:00,0.10625,3.38909025,7,19.38,73
2019/7/7 16:15,0.108666667,3.3842973,7,19.23,74
2019/7/7 16:30,0.105083333,3.37387065,7,18.88,75.7
2019/7/7 16:45,0.10175,3.21573755,7,18.59,75.3
2019/7/7 17:00,0.1075,3.31646315,7,18.39,75.1
2019/7/7 17:15,0.106,3.32787,7,18.42,74.1
2019/7/7 17:30,0.10025,3.19350985,7,18.33,73.9
2019/7/7 17:45,0.100833333,3.1445581,7,18.32,74.5
2019/7/7 18:00,0.099916667,3.17870885,7,18.16,75.8
2019/7/7 18:15,0.10025,3.2144922,7,17.94,77
2019/7/7 18:30,0.108583334,3.38624725,7,17.88,77
2019/7/7 18:45,0.1035,3.2970401,7,17.65,79
2019/7/7 19:00,0.102583334,3.1561917,7,17.41,81.3
2019/7/7 19:15,0.102416667,3.17249965,7,17.18,83.1
2019/7/7 19:30,0.099666667,3.17075545,7,17.17,83.2
2019/7/7 19:45,0.101333333,3.16439275,7,17.16,82
2019/7/7 20:00,0.103666667,3.2285781,7,17.18,81.7
2019/7/7 20:15,0.104833334,3.2868542,7,17.04,82.2
2019/7/7 20:30,0.101083334,3.21582475,7,17.22,80.4
2019/7/7 20:45,0.101,3.1370721,7,17.17,79.9
2019/7/7 21:00,0.1,3.16043,7,17.05,81
2019/7/7 21:15,0.099416667,3.1045399,7,16.99,82
2019/7/7 21:30,0.104583333,3.22210375,7,17.14,81.3
2019/7/7 21:45,0.100583333,3.1914971,7,17.44,79.2
2019/7/7 22:00,0.096916667,2.99401555,7,17.56,78.2
2019/7/7 22:15,0.099666667,3.1040027,7,17.49,78.2
2019/7/7 22:30,0.09775,3.12614665,7,17.25,79.6
2019/7/7 22:45,0.101833334,3.18000655,7,16.91,81.5
2019/7/7 23:00,0.100916667,3.18517625,7,17.14,80.8
2019/7/7 23:15,0.097333334,3.07615185,7,17.06,80.3
2019/7/7 23:30,0.102,3.1553231,7,16.99,80.3
2019/7/7 23:45,0.097333334,3.1331931,7,17.1,79.8
2019/7/8 0:00,0.098333333,3.08305875,7,16.93,80.7
2019/7/8 0:15,0.100166667,3.08183785,7,16.9,80.1
2019/7/8 0:30,0.09675,3.06581595,7,16.86,80
2019/7/8 0:45,0.0955,3.014213,7,16.53,81.6
2019/7/8 1:00,0.094833333,2.96935305,7,16.64,80.7
2019/7/8 1:15,0.0975,3.0528498,7,16.83,79
2019/7/8 1:30,0.09675,3.0496161,7,16.89,78.7
2019/7/8 1:45,0.09975,3.16505555,7,16.8,79.3
2019/7/8 2:00,0.09475,3.0817646,7,16.86,78.4
2019/7/8 2:15,0.091333334,3.14650455,7,16.99,76.4
2019/7/8 2:30,0.088,2.8401173,7,16.99,75.7
2019/7/8 2:45,0.092833334,2.95724855,7,17.08,75.3
2019/7/8 3:00,0.094833333,3.02095945,7,17.07,75.1
2019/7/8 3:15,0.095416667,3.0275594,7,17.07,74.3
2019/7/8 3:30,0.09075,2.90987695,7,17.11,74
2019/7/8 3:45,0.090166667,2.9440138,7,17.19,73.1
2019/7/8 4:00,0.090916667,2.9951423,7,17.17,72
2019/7/8 4:15,0.088333334,2.8619682,7,17.18,71.6
2019/7/8 4:30,0.08825,2.87773895,7,17.2,71.1
2019/7/8 4:45,0.09075,3.0352372,7,17.13,71.2
2019/7/8 5:00,0.088916667,2.9106444,7,17.16,71.3
2019/7/8 5:15,0.091333334,2.97063675,7,17.28,71
2019/7/8 5:30,0.087416667,2.8725204,7,17.32,71.1
2019/7/8 5:45,0.086916667,2.91066535,7,17.18,71.7
2019/7/8 6:00,0.092333333,3.1191142,7,16.86,72.8
2019/7/8 6:15,0.091666667,3.00066435,7,16.64,73.5
2019/7/8 6:30,0.086916667,2.83062205,7,16.71,73.4
2019/7/8 6:45,0.087416667,2.9420464,7,16.79,72.8
2019/7/8 7:00,0.090916667,3.0788693,7,16.77,72.9
2019/7/8 7:15,0.091666667,3.03519885,7,16.66,73.3
2019/7/8 7:30,0.0865,2.91119555,7,16.83,71.4
2019/7/8 7:45,0.0895,3.02714775,7,17.03,69.4
2019/7/8 8:00,0.094666667,3.1662346,7,17.21,69
2019/7/8 8:15,0.08925,2.95144395,7,17.14,68.2
2019/7/8 8:30,0.087166667,2.9774181,7,17.24,68
2019/7/8 8:45,0.095,3.2091969,7,17.28,67.8
2019/7/8 9:00,0.093833333,3.09908415,7,17.6,66.3
2019/7/8 9:15,0.08825,2.91837455,7,17.88,65.5
2019/7/8 9:30,0.093166667,3.1784647,7,18.4,63.4
2019/7/8 9:45,0.0935,3.19375055,7,17.95,65.4
2019/7/8 10:00,0.09825,3.21205385,7,17.92,66.9
2019/7/8 10:15,0.09775,3.2202584,7,18.09,66.5
2019/7/8 10:30,0.10025,3.32779675,7,18.11,68
2019/7/8 10:45,0.100166667,3.36696025,7,17.84,69.6
2019/7/8 11:00,0.102666667,3.44239895,7,17.95,70.6
2019/7/8 11:15,0.101416667,3.3368071,7,18.05,70
2019/7/8 11:30,0.103916667,3.4756114,7,17.86,70.7
2019/7/8 11:45,0.106833333,3.49266585,7,17.56,70.3
2019/7/8 12:00,0.104666667,3.4919333,7,17.53,71.1
2019/7/8 12:15,0.103,3.582923,7,18.04,69.9
2019/7/8 12:30,0.10325,3.4965344,7,18.16,69
2019/7/8 12:45,0.099916667,3.3334618,7,18.21,68.6
2019/7/8 13:00,0.106833333,3.5910508,7,18.23,67.5
2019/7/8 13:15,0.103083333,3.4175341,7,18.53,65.9
2019/7/8 13:30,0.102833333,3.44798725,7,18.67,64.8
2019/7/8 13:45,0.102166667,3.51544465,7,18.97,63.4
2019/7/8 14:00,0.105583334,3.50925635,7,19.18,63.1
2019/7/8 14:15,0.105083333,3.5146319,7,19.44,62.8
2019/7/8 14:30,0.106916667,3.58490085,7,19.36,63.5
2019/7/8 14:45,0.101333333,3.5037378,7,19.74,62.1
2019/7/8 15:00,0.100916667,3.43441415,7,19.37,63.3
2019/7/8 15:15,0.101666667,3.4088691,7,19.4,63.7
2019/7/8 15:30,0.104416667,3.5229306,7,19.9,62.6
2019/7/8 15:45,0.104833334,3.51065865,7,19.53,64
2019/7/8 16:00,0.105083333,3.55422095,7,19.25,65.1
2019/7/8 16:15,0.106166667,3.5419769,7,19.05,67.1
2019/7/8 16:30,0.106666667,3.49168215,7,18.73,68.7
2019/7/8 16:45,0.1095,3.5615116,7,19.09,68.1
2019/7/8 17:00,0.109916667,3.5796649,7,19.22,68.9
2019/7/8 17:15,0.11175,3.62065975,7,18.97,70.8
2019/7/8 17:30,0.107083334,3.45601395,7,19.02,70
2019/7/8 17:45,0.110666667,3.5485001,7,18.69,72.1
2019/7/8 18:00,0.109,3.5133098,7,18.28,73.6
2019/7/8 18:15,0.111666667,3.59458795,7,18.19,73.6
2019/7/8 18:30,0.111,3.53595605,7,18.13,73.5
2019/7/8 18:45,0.112166667,3.60598785,7,17.91,74
2019/7/8 19:00,0.106,3.3855531,7,17.83,74.4
2019/7/8 19:15,0.10825,3.4846043,7,17.69,75.3
2019/7/8 19:30,0.105833333,3.43782225,7,17.67,75.1
2019/7/8 19:45,0.113833334,3.59285775,7,17.63,75.3
2019/7/8 20:00,0.111916667,3.49956925,7,17.61,75.9
2019/7/8 20:15,0.11,3.4856822,7,17.6,76.2
2019/7/8 20:30,0.109166667,3.4775544,7,17.64,76.4
2019/7/8 20:45,0.109083333,3.40640635,7,17.61,75.3
2019/7/8 21:00,0.10375,3.2485453,7,17.5,74.5
2019/7/8 21:15,0.1085,3.5062773,7,17.44,75.2
2019/7/8 21:30,0.110583333,3.531941,7,17.41,75.8
2019/7/8 21:45,0.10675,3.413976,7,17.42,75.6
2019/7/8 22:00,0.104166667,3.3444396,7,17.33,75.5
2019/7/8 22:15,0.107833334,3.44862215,7,17.26,75.7
2019/7/8 22:30,0.106083333,3.397096,7,17.25,76.1
2019/7/8 22:45,0.104083334,3.3374071,7,17.18,76.4
2019/7/8 23:00,0.105166667,3.38535075,7,17.18,76.6
2019/7/8 23:15,0.104666667,3.34734885,7,17.23,77.3
2019/7/8 23:30,0.102583334,3.3021924,7,17.25,77.3
2019/7/8 23:45,0.10325,3.33661875,7,17.33,75.5
2019/7/9 0:00,0.103583333,3.3473907,7,17.4,73.7
2019/7/9 0:15,0.1045,3.4688754,7,17.41,72.7
2019/7/9 0:30,0.10075,3.3064377,7,17.39,72.5
2019/7/9 0:45,0.101083334,3.2412128,7,17.35,73.2
2019/7/9 1:00,0.10175,3.24129305,7,17.36,74.7
2019/7/9 1:15,0.103333334,3.24415,7,17.31,75.5
2019/7/9 1:30,0.106416667,3.35431505,7,17.19,75.6
2019/7/9 1:45,0.10475,3.28862625,7,17.16,75.3
2019/7/9 2:00,0.105583334,3.31478875,7,17.09,76.5
2019/7/9 2:15,0.106416667,3.34540585,7,17.53,74.8
2019/7/9 2:30,0.1045,3.3420187,7,17.14,77.1
2019/7/9 2:45,0.1055,3.37841595,7,17,79
2019/7/9 3:00,0.109666667,3.4705289,7,17.34,77.6
2019/7/9 3:15,0.10625,3.3401664,7,17.34,77.5
2019/7/9 3:30,0.107333333,3.36973,7,17.54,76.9
2019/7/9 3:45,0.104166667,3.30519585,7,17.18,77.4
2019/7/9 4:00,0.104666667,3.2947727,7,17.06,77.4
2019/7/9 4:15,0.107916667,3.45128725,7,16.99,76.9
2019/7/9 4:30,0.106833333,3.36744865,7,17.03,76.8
2019/7/9 4:45,0.1075,3.37946245,7,16.96,77.4
2019/7/9 5:00,0.104333333,3.2886472,7,17.16,76.8
2019/7/9 5:15,0.10325,3.2847542,7,17.49,75.2
2019/7/9 5:30,0.102833333,3.2542801,7,17.86,73
2019/7/9 5:45,0.10675,3.3648219,7,17.26,75
2019/7/9 6:00,0.102583334,3.2506627,7,17.15,74
2019/7/9 6:15,0.102,3.25779635,7,17.17,73.9
2019/7/9 6:30,0.1005,3.2225084,7,17.22,73.8
2019/7/9 6:45,0.10075,3.26426375,7,17.23,73.7
2019/7/9 7:00,0.103083333,3.3096574,7,17.27,73.6
2019/7/9 7:15,0.103416667,3.3333467,7,17.34,72.7
2019/7/9 7:30,0.103083333,3.2967122,7,17.45,72.2
2019/7/9 7:45,0.104333333,3.31921895,7,17.55,72.5
2019/7/9 8:00,0.10625,3.3579569,7,17.62,71.3
2019/7/9 8:15,0.104916667,3.3465605,7,17.71,71.5
2019/7/9 8:30,0.108416667,3.4400478,7,17.77,71
2019/7/9 8:45,0.108416667,3.4309712,7,17.73,69.9
2019/7/9 9:00,0.105833333,3.3182073,7,17.84,69.6
2019/7/9 9:15,0.10525,3.3219468,7,17.85,69.2
2019/7/9 9:30,0.10525,3.33075835,7,18.02,67
2019/7/9 9:45,0.107833334,3.48021945,7,18.2,66.1
2019/7/9 10:00,0.111,3.5173702,7,18.3,67.1
2019/7/9 10:15,0.1085,3.4517756,7,18.48,65.6
2019/7/9 10:30,0.105333333,3.30253075,7,18.49,64.8
2019/7/9 10:45,0.10475,3.30178075,7,18.49,64.1
2019/7/9 11:00,0.105166667,3.42056895,7,18.78,62.7
2019/7/9 11:15,0.107666667,3.4793474,7,19.15,61.6
2019/7/9 11:30,0.109,3.5589372,7,18.93,63.9
2019/7/9 11:45,0.10725,3.4748614,7,18.85,64.2
2019/7/9 12:00,0.106916667,3.51329235,7,18.73,63.9
